Timestamp,ChW_Pump_Flow,CndW_Pump_Flow,ChW_In_Temp,ChW_Out_Temp,CndW_In_Temp,CndW_Out_Temp,COP,Total_Power
65.01666666666667,221.45740904000002,189.6806506,10.95146146143169,6.1090264463804305,37.928605918826996,31.266544120244,5.706673173058343,995655.4926126812
65.03333333333333,221.45740904000002,189.6806506,10.919396726019851,6.077006165106871,37.94589725449465,31.274373462331454,5.701755486746432,996334.2761068675
65.05,221.45740904000002,189.6806506,10.849627829675121,6.007334027661165,37.959842991780675,31.28147139604915,5.691088690266343,997809.5859975661
65.06666666666666,221.45740904000002,189.6806506,10.791649612946614,6.068411471601722,37.95521832517759,31.28452929502562,5.704303528279906,976624.768238189
65.08333333333333,221.45740904000002,189.6806506,10.743912268765863,6.02073866341881,37.93664330508532,31.28455454059542,5.696992354264947,977608.3844747476
65.1,221.45740904000002,189.6806506,10.704917117671068,6.064703869864448,37.910515824182546,31.28293925559288,5.706431264800437,962851.5582708378
65.11666666666667,221.45740904000002,189.6806506,10.673369879007213,6.033198590981311,37.87889607061982,31.280136505452564,5.701593007862774,963489.4130352892
65.13333333333333,221.45740904000002,189.6806506,10.647388219309597,6.007251418693988,37.853233253065845,31.278629633062618,5.697615357358068,964014.6369582381
65.15,221.45740904000002,189.6806506,10.624903584834696,5.984796663814203,37.83235584410877,31.278166085956002,5.69417821754293,964469.1395051294
65.16666666666667,221.45740904000002,189.6806506,10.604662325609404,5.964582301617169,37.815362688864006,31.278548752429202,5.691088075462702,964878.3058206221
65.18333333333334,221.45740904000002,189.6806506,10.584810209669213,5.861851823139431,37.81286463363488,31.282089769790183,5.672779513734884,980881.2379063991
65.2,221.45740904000002,189.6806506,10.563166876189102,5.799999999999999,37.826923147090284,31.289228624401286,5.6683968337243975,988065.8576981532
65.21666666666667,221.45740904000002,189.6806506,10.539037405506475,5.8,37.84042375930484,31.296244267678418,5.672899366886925,983504.9823060303
65.23333333333333,221.45740904000002,189.6806506,10.513720044018658,5.799999999999999,37.84535403280696,31.301397118117002,5.67757176672537,978733.9124350023
65.25,221.45740904000002,189.6806506,10.488170603383468,5.765342922264854,37.84825414058735,31.30610810343417,5.658187287806871,982872.0922312173
65.26666666666667,221.45740904000002,189.6806506,10.46259407370308,5.73980098372108,37.85274464864383,31.311173507367414,5.654339723989239,983398.520766047
65.28333333333333,221.45740904000002,189.6806506,10.438382418724201,5.798523339309551,37.845890271509404,31.313768230944518,5.665847618158765,968244.6411342383
65.3,221.45740904000002,189.6806506,10.417056329715319,5.7772255816802165,37.83052206511994,31.314523583570725,5.662628979832769,968675.2154633522
65.31666666666666,221.45740904000002,189.6806506,10.399048010931121,5.801769087663948,37.812882714696734,31.314787507075046,5.66770089750377,961029.9095124153
65.33333333333333,221.45740904000002,189.6806506,10.384203590499283,5.7869442095226304,37.79367365333283,31.314717560778515,5.665458346460894,961326.5262541701
65.35,221.45740904000002,189.6806506,10.37126360349544,5.7314937023067065,37.78430454052322,31.316782004390642,5.655731873701757,969598.9417905329
65.36666666666667,221.45740904000002,189.6806506,10.357420599894837,5.634769747105687,37.793862066337304,31.322949694658096,5.638581033659243,985558.7131039444
65.38333333333333,221.45740904000002,189.6806506,10.343393707421654,5.8,37.78770818932541,31.325712655283724,5.7075322791977054,947023.934346754
65.4,221.45740904000002,189.6806506,10.332973278799878,5.8,37.758446207584264,31.323471137712072,5.709276672328184,945104.9458725259
65.41666666666667,221.45740904000002,189.6806506,10.326862454121676,5.8,37.73286318997827,31.322038107233865,5.7102946149556955,943980.4119252799
65.43333333333334,221.45740904000002,189.6806506,10.323725324908832,5.799999999999997,37.718466178809045,32.1089123623671,5.710815749395154,941203.3919388909
65.45,221.45740904000002,189.6806506,10.319994599549995,5.6,37.7464077492414,32.12068358841652,5.633887951853699,983573.6372444232
65.46666666666667,221.45740904000002,189.6806506,10.311346975408549,5.6,37.80968130849597,31.350963895869626,5.635546214754427,984125.2325508338
65.48333333333333,221.45740904000002,189.6806506,10.298378680327273,5.658705614691638,37.85673542741481,31.365232810485523,5.644793923920027,971074.9514758915
65.5,221.45740904000002,189.6806506,10.284679988694913,5.6450251228107575,37.87967303024307,31.374284203356833,5.642743558706467,971352.6859169538
65.51666666666667,221.45740904000002,189.6806506,10.272273599437035,5.675161566011976,37.88779961402924,31.380136647592312,5.648614369974258,963572.5498826588
65.53333333333333,221.45740904000002,189.6806506,10.26118298711388,5.621559338447091,37.89117286865744,31.384962754171333,5.6392306009700475,971827.7731190067
65.55,221.45740904000002,189.6806506,10.250638930071927,5.6,37.89788323625723,31.390507662409107,5.647013753258406,972587.9519664621
65.56666666666666,221.45740904000002,189.6806506,10.24387213938152,5.9,37.85985936728809,31.386421489346716,5.758293124341224,908375.5660536208
65.58333333333333,221.45740904000002,189.6806506,10.246486093267492,5.9,37.78767400956711,31.374960150689837,5.757922031733778,908838.3714721982
65.6,221.45740904000002,189.6806506,10.258027909135583,5.8999999999999995,37.736322488183625,32.14945555233017,5.756273796051934,908695.5965624831
65.61666666666667,221.45740904000002,189.6806506,10.270540223816099,5.6,37.757301673050954,31.376634787757308,5.643288505194529,976355.388210838
65.63333333333333,221.45740904000002,189.6806506,10.275874977698876,5.599999999999999,37.816685911657984,31.393549407960347,5.642284208130101,977371.2097039677
65.65,221.45740904000002,189.6806506,10.273403998068424,5.6337641130868,37.849457726042296,31.40471788273482,5.641057096301304,971579.103242131
65.66666666666667,221.45740904000002,189.6806506,10.26707713291626,5.627445653552753,37.86832303170892,31.412887774161103,5.640111342957902,971707.7225489563
65.68333333333334,221.45740904000002,189.6806506,10.25919460593763,5.61957359893921,37.88130320047069,31.41978864766562,5.638933555231065,971867.4917885604
65.7,221.45740904000002,189.6806506,10.250697592977666,5.6,37.89151969188622,31.426093028076863,5.64700282507988,972598.7759843302
65.71666666666667,221.45740904000002,189.6806506,10.241803490697807,5.6,37.89870768773743,31.431750192239125,5.64865675994997,970915.6659149831
65.73333333333333,221.45740904000002,189.6806506,10.235288192719,5.8,37.87391962263766,31.430541166121827,5.725090356345365,927256.8792153262
65.75,221.45740904000002,189.6806506,10.235413982898883,5.8,37.82631037114564,31.424432136853657,5.725070640547074,927277.6134497279
65.76666666666667,221.45740904000002,189.6806506,10.239209393546698,5.6,37.81528294692229,31.426182392746803,5.649137867715758,970421.3286605311
65.78333333333333,221.45740904000002,189.6806506,10.24028108620142,5.6,37.832418688086406,31.43398509580393,5.648939175692991,970624.770148547
65.8,221.45740904000002,189.6806506,10.237502202718805,5.6,37.84593310204324,31.44100791663859,5.649454166880987,970099.8841099052
65.81666666666666,221.45740904000002,189.6806506,10.23260015183073,5.599999999999999,37.85600291795073,31.447289794719275,5.650360986066726,969173.8151695994
65.83333333333333,221.45740904000002,189.6806506,10.226719585318508,5.6,37.863069866687056,31.4529260947775,5.651446051384629,968063.4262933122
65.85,221.45740904000002,189.6806506,10.220596191047804,5.6,37.86767894866137,31.458034583133546,5.652572687510079,966907.9554777726
65.86666666666667,221.45740904000002,189.6806506,10.214687157257977,5.599999999999999,37.87038436931643,31.462739072206382,5.653656748602789,965793.7054189098
65.88333333333333,221.45740904000002,189.6806506,10.20925963564084,5.6,37.87169898208684,31.467145724819222,5.654649740989332,964770.9397264386
65.9,221.45740904000002,189.6806506,10.207075552048511,5.8,37.84458704837308,31.465391788273596,5.729468877131213,922141.0418821743
65.91666666666667,221.45740904000002,189.6806506,10.211848545837181,5.800000000000001,37.79740660361706,31.45942079670094,5.728734277136797,923002.9128621726
65.93333333333334,221.45740904000002,189.6806506,10.222878500745658,5.799999999999997,37.761334262042304,31.455833328186884,5.727027059223963,924999.8954081682
65.95,221.45740904000002,189.6806506,10.234596867918247,5.6,37.762878838017805,31.460303626520226,5.649991870955732,969547.0096160624
65.96666666666667,221.45740904000002,189.6806506,10.241406276331528,5.6,37.79271591499706,31.470827072443317,5.648730465960903,970835.8308273123
65.98333333333333,221.45740904000002,189.6806506,10.242769606169988,5.6,37.81851568690583,31.48047479866247,5.648477433173621,971094.8815334028
66.0,221.45740904000002,189.6806506,10.240845788310775,5.6,37.84013821219846,31.489234300471054,5.64883444532799,970731.9149846438
66.01666666666667,221.45740904000002,189.6806506,10.237097545690634,5.6,37.85786682092329,31.497157495011905,5.649529102716122,970023.9086161759
66.03333333333333,221.45740904000002,189.6806506,10.22449344928489,5.584918544093904,37.87336262779439,31.499452007008628,5.63375530314396,972567.8405803508
66.05,221.45740904000002,189.6806506,10.205351879724873,5.565802404445985,37.88746972040301,31.501450141828215,5.630903588560424,972954.8986733905
66.06666666666666,221.45740904000002,189.6806506,10.188899994551535,5.6,37.89258107340914,31.501523176234613,5.658351104683385,960941.3693024019
66.08333333333333,221.45740904000002,189.6806506,10.17556189959152,5.599999999999999,37.888853236500374,31.499714937835233,5.660755569906346,958437.1493538313
66.1,221.45740904000002,189.6806506,10.168797988717845,5.9,37.84207326927223,31.488711456060134,5.768595725403429,895058.5973186151
66.11666666666667,221.45740904000002,189.6806506,10.173588053210953,5.9,37.765010732193396,31.471219598201913,5.767959313129991,895900.9167082099
66.13333333333333,221.45740904000002,189.6806506,10.187140458552472,5.799999999999998,37.718023548172845,31.460145490215787,5.732509558859644,918532.749461594
66.15,221.45740904000002,189.6806506,10.199359075835824,5.55981756204471,37.72884090240827,31.461440096301153,5.6300114609176095,973068.8413510526
66.16666666666667,221.45740904000002,189.6806506,10.20326013904535,5.56371344266365,37.769879229777466,31.469200914570603,5.630592161590021,972991.9128575177
66.18333333333334,221.45740904000002,189.6806506,10.199603460974817,5.560061622516869,37.802948101210035,31.47525387695331,5.630047835323603,973067.1918799973
66.2,221.45740904000002,189.6806506,10.191402181525115,5.551871254790396,37.829834595297456,31.479977760305058,5.628827450606331,973233.9262476277
